filename,foldername,labels
Kannada-242.wav,Kannada,1
Tamil-101.wav,Tamil,2
Hindi-185.wav,Hindi,0
Hindi-75.wav,Hindi,0
Telugu-100.wav,Telugu,3
Telugu-214.wav,Telugu,3
Hindi-61.wav,Hindi,0
Kannada-161.wav,Kannada,1
Hindi-112.wav,Hindi,0
Kannada-168.wav,Kannada,1
Tamil-240.wav,Tamil,2
Telugu-253.wav,Telugu,3
Telugu-129.wav,Telugu,3
Hindi-223.wav,Hindi,0
Kannada-158.wav,Kannada,1
Tamil-230.wav,Tamil,2
Telugu-147.wav,Telugu,3
Hindi-173.wav,Hindi,0
Hindi-200.wav,Hindi,0
Kannada-51.wav,Kannada,1
Kannada-244.wav,Kannada,1
Tamil-207.wav,Tamil,2
Telugu-170.wav,Telugu,3
Telugu-203.wav,Telugu,3
Telugu-216.wav,Telugu,3
Hindi-111.wav,Hindi,0
Telugu-224.wav,Telugu,3
Tamil-128.wav,Tamil,2
Kannada-104.wav,Kannada,1
Hindi-107.wav,Hindi,0
Hindi-254.wav,Hindi,0
Hindi-189.wav,Hindi,0
Kannada-52.wav,Kannada,1
Kannada-184.wav,Kannada,1
Hindi-193.wav,Hindi,0
Kannada-214.wav,Kannada,1
Hindi-167.wav,Hindi,0
Tamil-234.wav,Tamil,2
Kannada-232.wav,Kannada,1
Tamil-216.wav,Tamil,2
Hindi-130.wav,Hindi,0
Tamil-237.wav,Tamil,2
Kannada-239.wav,Kannada,1
Kannada-56.wav,Kannada,1
Kannada-198.wav,Kannada,1
Tamil-117.wav,Tamil,2
Hindi-114.wav,Hindi,0
Kannada-221.wav,Kannada,1
Kannada-116.wav,Kannada,1
Telugu-60.wav,Telugu,3
Hindi-105.wav,Hindi,0
Kannada-181.wav,Kannada,1
Tamil-245.wav,Tamil,2
Telugu-152.wav,Telugu,3
Kannada-254.wav,Kannada,1
Kannada-204.wav,Kannada,1
Hindi-236.wav,Hindi,0
Hindi-230.wav,Hindi,0
Telugu-246.wav,Telugu,3
Hindi-66.wav,Hindi,0
Telugu-49.wav,Telugu,3
Kannada-163.wav,Kannada,1
Tamil-60.wav,Tamil,2
Kannada-177.wav,Kannada,1
Hindi-226.wav,Hindi,0
Telugu-230.wav,Telugu,3
Kannada-84.wav,Kannada,1
Telugu-171.wav,Telugu,3
Kannada-222.wav,Kannada,1
Hindi-231.wav,Hindi,0
Kannada-54.wav,Kannada,1
Hindi-213.wav,Hindi,0
Kannada-159.wav,Kannada,1
Tamil-174.wav,Tamil,2
Telugu-89.wav,Telugu,3
Tamil-129.wav,Tamil,2
Tamil-229.wav,Tamil,2
Kannada-47.wav,Kannada,1
Kannada-140.wav,Kannada,1
Tamil-201.wav,Tamil,2
Tamil-192.wav,Tamil,2
Tamil-106.wav,Tamil,2
Tamil-139.wav,Tamil,2
Kannada-191.wav,Kannada,1
Kannada-93.wav,Kannada,1
Telugu-257.wav,Telugu,3
Tamil-241.wav,Tamil,2
Telugu-239.wav,Telugu,3
Telugu-154.wav,Telugu,3
Telugu-159.wav,Telugu,3
Hindi-177.wav,Hindi,0
Hindi-246.wav,Hindi,0
Telugu-235.wav,Telugu,3
Tamil-72.wav,Tamil,2
Telugu-217.wav,Telugu,3
Telugu-197.wav,Telugu,3
Hindi-242.wav,Hindi,0
Telugu-149.wav,Telugu,3
Kannada-210.wav,Kannada,1
Tamil-243.wav,Tamil,2
Hindi-252.wav,Hindi,0
Telugu-186.wav,Telugu,3
Telugu-160.wav,Telugu,3
Kannada-223.wav,Kannada,1
Telugu-232.wav,Telugu,3
Telugu-48.wav,Telugu,3
Hindi-207.wav,Hindi,0
Tamil-220.wav,Tamil,2
Telugu-150.wav,Telugu,3
Kannada-165.wav,Kannada,1
Telugu-114.wav,Telugu,3
Telugu-228.wav,Telugu,3
Telugu-183.wav,Telugu,3
Hindi-212.wav,Hindi,0
Telugu-231.wav,Telugu,3
Kannada-205.wav,Kannada,1
Hindi-73.wav,Hindi,0
Hindi-198.wav,Hindi,0
Telugu-188.wav,Telugu,3
Kannada-203.wav,Kannada,1
Hindi-74.wav,Hindi,0
Hindi-204.wav,Hindi,0
Tamil-248.wav,Tamil,2
Telugu-241.wav,Telugu,3
Hindi-232.wav,Hindi,0
Tamil-212.wav,Tamil,2
Tamil-167.wav,Tamil,2
Tamil-244.wav,Tamil,2
Telugu-250.wav,Telugu,3
Tamil-126.wav,Tamil,2
Tamil-74.wav,Tamil,2
Tamil-233.wav,Tamil,2
Kannada-196.wav,Kannada,1
Telugu-75.wav,Telugu,3
Hindi-188.wav,Hindi,0
Telugu-247.wav,Telugu,3
Kannada-248.wav,Kannada,1
Kannada-200.wav,Kannada,1
Telugu-88.wav,Telugu,3
Tamil-67.wav,Tamil,2
Tamil-219.wav,Tamil,2
Tamil-77.wav,Tamil,2
Telugu-158.wav,Telugu,3
Telugu-175.wav,Telugu,3
Kannada-103.wav,Kannada,1
Kannada-169.wav,Kannada,1
Hindi-249.wav,Hindi,0
Kannada-209.wav,Kannada,1
Tamil-170.wav,Tamil,2
Telugu-172.wav,Telugu,3
Hindi-116.wav,Hindi,0
Hindi-211.wav,Hindi,0
Telugu-106.wav,Telugu,3
Telugu-229.wav,Telugu,3
Hindi-76.wav,Hindi,0
Kannada-190.wav,Kannada,1
Tamil-172.wav,Tamil,2
Telugu-116.wav,Telugu,3
Hindi-125.wav,Hindi,0
Telugu-210.wav,Telugu,3
Kannada-226.wav,Kannada,1
Kannada-231.wav,Kannada,1
Tamil-246.wav,Tamil,2
Tamil-188.wav,Tamil,2
Kannada-249.wav,Kannada,1
Telugu-145.wav,Telugu,3
Kannada-247.wav,Kannada,1
Telugu-219.wav,Telugu,3
Telugu-249.wav,Telugu,3
Hindi-248.wav,Hindi,0
Kannada-236.wav,Kannada,1
Tamil-111.wav,Tamil,2
Tamil-127.wav,Tamil,2
Tamil-179.wav,Tamil,2
Telugu-245.wav,Telugu,3
Telugu-77.wav,Telugu,3
Tamil-48.wav,Tamil,2
Hindi-160.wav,Hindi,0
Kannada-68.wav,Kannada,1
Telugu-255.wav,Telugu,3
Tamil-76.wav,Tamil,2
Kannada-183.wav,Kannada,1
Telugu-151.wav,Telugu,3
Telugu-182.wav,Telugu,3
Hindi-113.wav,Hindi,0
Kannada-95.wav,Kannada,1
Telugu-233.wav,Telugu,3
Kannada-113.wav,Kannada,1
Tamil-217.wav,Tamil,2
Kannada-157.wav,Kannada,1
Kannada-110.wav,Kannada,1
Telugu-200.wav,Telugu,3
Tamil-215.wav,Tamil,2
Kannada-217.wav,Kannada,1
Hindi-98.wav,Hindi,0
Hindi-128.wav,Hindi,0
Telugu-205.wav,Telugu,3
Telugu-173.wav,Telugu,3
Tamil-213.wav,Tamil,2
Tamil-158.wav,Tamil,2
Tamil-214.wav,Tamil,2
Hindi-257.wav,Hindi,0
Kannada-92.wav,Kannada,1
Telugu-201.wav,Telugu,3
Telugu-218.wav,Telugu,3
Telugu-190.wav,Telugu,3
Telugu-107.wav,Telugu,3
Tamil-149.wav,Tamil,2
Hindi-203.wav,Hindi,0
Telugu-195.wav,Telugu,3
Telugu-251.wav,Telugu,3
Tamil-99.wav,Tamil,2
Telugu-115.wav,Telugu,3
Tamil-239.wav,Tamil,2
Tamil-186.wav,Tamil,2
Hindi-59.wav,Hindi,0
Kannada-174.wav,Kannada,1
Kannada-102.wav,Kannada,1
Telugu-215.wav,Telugu,3
Hindi-224.wav,Hindi,0
Tamil-116.wav,Tamil,2
Kannada-154.wav,Kannada,1
Kannada-212.wav,Kannada,1
Kannada-80.wav,Kannada,1
Hindi-124.wav,Hindi,0
Kannada-211.wav,Kannada,1
Telugu-61.wav,Telugu,3
Telugu-213.wav,Telugu,3
Kannada-50.wav,Kannada,1
Kannada-171.wav,Kannada,1
Telugu-208.wav,Telugu,3
Telugu-144.wav,Telugu,3
Tamil-166.wav,Tamil,2
Kannada-57.wav,Kannada,1
Tamil-73.wav,Tamil,2
Telugu-191.wav,Telugu,3
Kannada-91.wav,Kannada,1
Telugu-102.wav,Telugu,3
Kannada-194.wav,Kannada,1
Tamil-218.wav,Tamil,2
Hindi-133.wav,Hindi,0
Kannada-44.wav,Kannada,1
Tamil-232.wav,Tamil,2
Kannada-185.wav,Kannada,1
Kannada-149.wav,Kannada,1
Kannada-176.wav,Kannada,1
Telugu-58.wav,Telugu,3
