filename,foldername,labels
Telugu-216.wav,Telugu,3
Tamil-490.wav,Tamil,2
Telugu-338.wav,Telugu,3
Kannada-339.wav,Kannada,1
Hindi-337.wav,Hindi,0
Kannada-52.wav,Kannada,1
Hindi-189.wav,Hindi,0
Kannada-468.wav,Kannada,1
Kannada-428.wav,Kannada,1
Kannada-400.wav,Kannada,1
Tamil-483.wav,Tamil,2
Hindi-453.wav,Hindi,0
Kannada-433.wav,Kannada,1
Hindi-393.wav,Hindi,0
Hindi-331.wav,Hindi,0
Kannada-479.wav,Kannada,1
Kannada-212.wav,Kannada,1
Tamil-310.wav,Tamil,2
Tamil-444.wav,Tamil,2
Hindi-271.wav,Hindi,0
Tamil-480.wav,Tamil,2
Kannada-249.wav,Kannada,1
Tamil-203.wav,Tamil,2
Hindi-482.wav,Hindi,0
Tamil-250.wav,Tamil,2
Tamil-177.wav,Tamil,2
Kannada-410.wav,Kannada,1
Telugu-472.wav,Telugu,3
Hindi-468.wav,Hindi,0
Kannada-205.wav,Kannada,1
Kannada-463.wav,Kannada,1
Tamil-453.wav,Tamil,2
Tamil-229.wav,Tamil,2
Kannada-418.wav,Kannada,1
Telugu-436.wav,Telugu,3
Hindi-436.wav,Hindi,0
Telugu-376.wav,Telugu,3
Telugu-315.wav,Telugu,3
Telugu-386.wav,Telugu,3
Tamil-468.wav,Tamil,2
Kannada-486.wav,Kannada,1
Kannada-465.wav,Kannada,1
Kannada-199.wav,Kannada,1
Hindi-498.wav,Hindi,0
Kannada-437.wav,Kannada,1
Tamil-460.wav,Tamil,2
Telugu-411.wav,Telugu,3
Hindi-359.wav,Hindi,0
Telugu-362.wav,Telugu,3
Hindi-413.wav,Hindi,0
Hindi-258.wav,Hindi,0
Telugu-447.wav,Telugu,3
Tamil-374.wav,Tamil,2
Telugu-357.wav,Telugu,3
Hindi-217.wav,Hindi,0
Tamil-167.wav,Tamil,2
Kannada-270.wav,Kannada,1
Kannada-372.wav,Kannada,1
Tamil-363.wav,Tamil,2
Hindi-315.wav,Hindi,0
Hindi-173.wav,Hindi,0
Kannada-139.wav,Kannada,1
Hindi-449.wav,Hindi,0
Hindi-443.wav,Hindi,0
Kannada-451.wav,Kannada,1
Tamil-49.wav,Tamil,2
Hindi-399.wav,Hindi,0
Tamil-267.wav,Tamil,2
Hindi-138.wav,Hindi,0
Kannada-380.wav,Kannada,1
Tamil-202.wav,Tamil,2
Hindi-504.wav,Hindi,0
Kannada-485.wav,Kannada,1
Tamil-75.wav,Tamil,2
Kannada-409.wav,Kannada,1
Tamil-474.wav,Tamil,2
Telugu-277.wav,Telugu,3
Telugu-405.wav,Telugu,3
Tamil-189.wav,Tamil,2
Hindi-260.wav,Hindi,0
Kannada-377.wav,Kannada,1
Hindi-358.wav,Hindi,0
Tamil-459.wav,Tamil,2
Hindi-247.wav,Hindi,0
Tamil-420.wav,Tamil,2
Kannada-487.wav,Kannada,1
Kannada-79.wav,Kannada,1
Kannada-406.wav,Kannada,1
Tamil-411.wav,Tamil,2
Tamil-467.wav,Tamil,2
Kannada-365.wav,Kannada,1
Telugu-299.wav,Telugu,3
Kannada-424.wav,Kannada,1
Telugu-388.wav,Telugu,3
Kannada-357.wav,Kannada,1
Kannada-360.wav,Kannada,1
Telugu-199.wav,Telugu,3
Kannada-267.wav,Kannada,1
Telugu-464.wav,Telugu,3
Kannada-460.wav,Kannada,1
Tamil-173.wav,Tamil,2
Kannada-414.wav,Kannada,1
Telugu-339.wav,Telugu,3
Kannada-78.wav,Kannada,1
Hindi-73.wav,Hindi,0
Tamil-493.wav,Tamil,2
Hindi-302.wav,Hindi,0
Tamil-204.wav,Tamil,2
Telugu-469.wav,Telugu,3
Tamil-264.wav,Tamil,2
Tamil-376.wav,Tamil,2
Telugu-67.wav,Telugu,3
Hindi-253.wav,Hindi,0
Kannada-356.wav,Kannada,1
Tamil-62.wav,Tamil,2
Tamil-375.wav,Tamil,2
Telugu-455.wav,Telugu,3
Telugu-486.wav,Telugu,3
Telugu-389.wav,Telugu,3
Telugu-258.wav,Telugu,3
Hindi-228.wav,Hindi,0
Kannada-117.wav,Kannada,1
Tamil-446.wav,Tamil,2
Telugu-460.wav,Telugu,3
Kannada-392.wav,Kannada,1
Telugu-312.wav,Telugu,3
Kannada-471.wav,Kannada,1
Tamil-365.wav,Tamil,2
Telugu-397.wav,Telugu,3
Kannada-452.wav,Kannada,1
Hindi-274.wav,Hindi,0
Kannada-45.wav,Kannada,1
Kannada-389.wav,Kannada,1
Tamil-275.wav,Tamil,2
Tamil-316.wav,Tamil,2
Telugu-438.wav,Telugu,3
Tamil-329.wav,Tamil,2
Kannada-101.wav,Kannada,1
Telugu-453.wav,Telugu,3
Tamil-198.wav,Tamil,2
Hindi-431.wav,Hindi,0
Kannada-229.wav,Kannada,1
Telugu-485.wav,Telugu,3
Tamil-389.wav,Tamil,2
Kannada-459.wav,Kannada,1
Tamil-76.wav,Tamil,2
Hindi-461.wav,Hindi,0
Tamil-63.wav,Tamil,2
Kannada-275.wav,Kannada,1
Hindi-414.wav,Hindi,0
Hindi-374.wav,Hindi,0
Telugu-493.wav,Telugu,3
Tamil-429.wav,Tamil,2
Kannada-347.wav,Kannada,1
Telugu-261.wav,Telugu,3
Kannada-258.wav,Kannada,1
Tamil-303.wav,Tamil,2
Hindi-471.wav,Hindi,0
Kannada-316.wav,Kannada,1
Hindi-479.wav,Hindi,0
Hindi-204.wav,Hindi,0
Hindi-469.wav,Hindi,0
Tamil-251.wav,Tamil,2
Kannada-411.wav,Kannada,1
Hindi-463.wav,Hindi,0
Tamil-299.wav,Tamil,2
Kannada-271.wav,Kannada,1
Tamil-188.wav,Tamil,2
Tamil-441.wav,Tamil,2
Tamil-148.wav,Tamil,2
Telugu-365.wav,Telugu,3
Telugu-355.wav,Telugu,3
Kannada-466.wav,Kannada,1
Telugu-112.wav,Telugu,3
Telugu-440.wav,Telugu,3
Kannada-263.wav,Kannada,1
Tamil-201.wav,Tamil,2
Telugu-115.wav,Telugu,3
Tamil-164.wav,Tamil,2
Telugu-416.wav,Telugu,3
Telugu-400.wav,Telugu,3
Kannada-386.wav,Kannada,1
Hindi-206.wav,Hindi,0
Tamil-406.wav,Tamil,2
Telugu-358.wav,Telugu,3
Tamil-458.wav,Tamil,2
Hindi-338.wav,Hindi,0
Telugu-343.wav,Telugu,3
Telugu-304.wav,Telugu,3
Telugu-238.wav,Telugu,3
Tamil-336.wav,Tamil,2
Hindi-67.wav,Hindi,0
Telugu-272.wav,Telugu,3
Telugu-351.wav,Telugu,3
Hindi-318.wav,Hindi,0
Hindi-339.wav,Hindi,0
Tamil-328.wav,Tamil,2
Hindi-163.wav,Hindi,0
Hindi-404.wav,Hindi,0
Kannada-46.wav,Kannada,1
Telugu-492.wav,Telugu,3
Telugu-364.wav,Telugu,3
Hindi-266.wav,Hindi,0
Telugu-329.wav,Telugu,3
Telugu-301.wav,Telugu,3
Hindi-170.wav,Hindi,0
Hindi-422.wav,Hindi,0
Tamil-415.wav,Tamil,2
Telugu-348.wav,Telugu,3
Telugu-480.wav,Telugu,3
Kannada-161.wav,Kannada,1
Tamil-487.wav,Tamil,2
Telugu-379.wav,Telugu,3
Tamil-463.wav,Tamil,2
Telugu-374.wav,Telugu,3
Kannada-434.wav,Kannada,1
Hindi-267.wav,Hindi,0
Telugu-73.wav,Telugu,3
Hindi-501.wav,Hindi,0
Tamil-362.wav,Tamil,2
Kannada-311.wav,Kannada,1
Hindi-58.wav,Hindi,0
Tamil-298.wav,Tamil,2
Kannada-472.wav,Kannada,1
Kannada-441.wav,Kannada,1
Kannada-113.wav,Kannada,1
Telugu-205.wav,Telugu,3
Hindi-313.wav,Hindi,0
Kannada-305.wav,Kannada,1
Kannada-419.wav,Kannada,1
Kannada-248.wav,Kannada,1
Telugu-449.wav,Telugu,3
Hindi-462.wav,Hindi,0
Hindi-66.wav,Hindi,0
Hindi-410.wav,Hindi,0
Tamil-77.wav,Tamil,2
Telugu-421.wav,Telugu,3
Hindi-158.wav,Hindi,0
Hindi-503.wav,Hindi,0
Tamil-61.wav,Tamil,2
Telugu-413.wav,Telugu,3
Kannada-100.wav,Kannada,1
Kannada-342.wav,Kannada,1
Tamil-367.wav,Tamil,2
Kannada-413.wav,Kannada,1
Kannada-439.wav,Kannada,1
Tamil-461.wav,Tamil,2
Hindi-167.wav,Hindi,0
Hindi-198.wav,Hindi,0
Hindi-361.wav,Hindi,0
Telugu-425.wav,Telugu,3
Hindi-165.wav,Hindi,0
Telugu-213.wav,Telugu,3
Hindi-403.wav,Hindi,0
Kannada-272.wav,Kannada,1
Kannada-455.wav,Kannada,1
Kannada-396.wav,Kannada,1
Hindi-481.wav,Hindi,0
Kannada-397.wav,Kannada,1
Hindi-500.wav,Hindi,0
Kannada-115.wav,Kannada,1
Kannada-104.wav,Kannada,1
Tamil-266.wav,Tamil,2
Kannada-313.wav,Kannada,1
Tamil-301.wav,Tamil,2
Tamil-279.wav,Tamil,2
Kannada-484.wav,Kannada,1
Kannada-84.wav,Kannada,1
Kannada-274.wav,Kannada,1
Kannada-467.wav,Kannada,1
Hindi-188.wav,Hindi,0
Telugu-266.wav,Telugu,3
Telugu-477.wav,Telugu,3
Kannada-415.wav,Kannada,1
Kannada-388.wav,Kannada,1
Hindi-308.wav,Hindi,0
Hindi-489.wav,Hindi,0
Hindi-320.wav,Hindi,0
Kannada-475.wav,Kannada,1
Tamil-288.wav,Tamil,2
Telugu-373.wav,Telugu,3
Hindi-175.wav,Hindi,0
Hindi-99.wav,Hindi,0
Tamil-327.wav,Tamil,2
Tamil-285.wav,Tamil,2
Tamil-384.wav,Tamil,2
Hindi-291.wav,Hindi,0
Tamil-89.wav,Tamil,2
Tamil-272.wav,Tamil,2
Telugu-391.wav,Telugu,3
Tamil-405.wav,Tamil,2
Kannada-116.wav,Kannada,1
Telugu-428.wav,Telugu,3
Tamil-165.wav,Tamil,2
Tamil-442.wav,Tamil,2
Tamil-265.wav,Tamil,2
Kannada-482.wav,Kannada,1
Kannada-473.wav,Kannada,1
Telugu-378.wav,Telugu,3
Tamil-404.wav,Tamil,2
Hindi-213.wav,Hindi,0
Tamil-270.wav,Tamil,2
Kannada-107.wav,Kannada,1
Tamil-159.wav,Tamil,2
Kannada-370.wav,Kannada,1
Tamil-486.wav,Tamil,2
Tamil-416.wav,Tamil,2
Kannada-312.wav,Kannada,1
Hindi-495.wav,Hindi,0
Hindi-314.wav,Hindi,0
Telugu-128.wav,Telugu,3
Tamil-166.wav,Tamil,2
Hindi-172.wav,Hindi,0
Telugu-117.wav,Telugu,3
Kannada-328.wav,Kannada,1
Telugu-307.wav,Telugu,3
Tamil-170.wav,Tamil,2
Hindi-420.wav,Hindi,0
Tamil-462.wav,Tamil,2
Kannada-174.wav,Kannada,1
Telugu-483.wav,Telugu,3
Tamil-435.wav,Tamil,2
Telugu-313.wav,Telugu,3
Hindi-249.wav,Hindi,0
Telugu-354.wav,Telugu,3
Telugu-474.wav,Telugu,3
Tamil-98.wav,Tamil,2
Kannada-416.wav,Kannada,1
Tamil-289.wav,Tamil,2
Kannada-289.wav,Kannada,1
Telugu-463.wav,Telugu,3
Kannada-343.wav,Kannada,1
Kannada-87.wav,Kannada,1
Hindi-289.wav,Hindi,0
Hindi-492.wav,Hindi,0
Telugu-461.wav,Telugu,3
Hindi-446.wav,Hindi,0
Telugu-482.wav,Telugu,3
Telugu-418.wav,Telugu,3
Hindi-360.wav,Hindi,0
Tamil-252.wav,Tamil,2
Telugu-65.wav,Telugu,3
Telugu-381.wav,Telugu,3
Tamil-205.wav,Tamil,2
Tamil-216.wav,Tamil,2
Telugu-58.wav,Telugu,3
Tamil-326.wav,Tamil,2
Tamil-391.wav,Tamil,2
Telugu-385.wav,Telugu,3
Tamil-200.wav,Tamil,2
Hindi-304.wav,Hindi,0
Hindi-437.wav,Hindi,0
Hindi-261.wav,Hindi,0
Kannada-464.wav,Kannada,1
Tamil-271.wav,Tamil,2
Kannada-265.wav,Kannada,1
Telugu-106.wav,Telugu,3
Tamil-451.wav,Tamil,2
Tamil-99.wav,Tamil,2
Telugu-390.wav,Telugu,3
Telugu-471.wav,Telugu,3
Telugu-64.wav,Telugu,3
